live_id,species,content,label,background
56697889278,生活日杂,防晒喷雾上点，防晒喷雾上点，防晒喷雾上点,1,该用户可能想表达的含义是：强烈推荐购买防晒喷雾，使用防晒喷雾非常重要。
56697889278,生活日杂,家电什么时候返场？,1,该用户可能是在问家电的促销时间或者是否会再次进行特惠活动。
56697889278,生活日杂,男士用的保温杯有没有,1,该用户可能对男士保温杯感兴趣，想知道是否在直播间有相关商品或信息。
56697889278,生活日杂,点赞点赞点赞,0,该用户可能对直播间内所介绍的内容非常感兴趣，想要表达自己对商品或活动的支持和喜爱。
56697889278,生活日杂,玫瑰纯露,1,该用户可能对玫瑰纯露产品感兴趣并想了解更多相关信息。
56697889278,生活日杂,玉灵膏什么时候上啊,1,该用户想表达的含义是他对玉灵膏感兴趣并想知道什么时候可以购买。
56697889278,生活日杂,安吉白茶什么时候有,1,用户想知道安吉白茶何时会有货。
56697889278,生活日杂,锅什么时候有,1,该用户想知道什么时候可以购买到锅。
56697889278,生活日杂,什么时候还有铁锅,1,用户询问何时可以购买到铁锅。
56697889278,生活日杂,风干牛肉干,1,用户对于“风干牛肉干”感兴趣，并且希望了解更多相关信息。
56697889278,生活日杂,白白吉馍在几号链接,1,该用户想询问白白吉馍的购买链接。
56697889278,生活日杂,鲜花饼还有么,1,用户想了解是否还有鲜花饼可以购买。
56697889278,生活日杂,有人参果吗,1,该用户想知道是否有其他观众也参加了购买水果。
56697889278,生活日杂,百合有吗,1,该用户想询问是否有百合花可以购买。
56697889278,生活日杂,教一下用券,0,该用户想了解如何使用优惠券。
56697889278,生活日杂,辅食机,1,用户可能想询问关于辅食机的信息，表示对购买辅食机有兴趣。
56697889278,生活日杂,铁锅什么时候有,1,该用户想知道铁锅何时可以购买。
56697889278,生活日杂,想要擀面皮,1,该用户表达的含义是想购买擀面皮。
56697889278,生活日杂,要陕西的擀面皮,1,该用户表示希望购买陕西的擀面皮。
56697889278,生活日杂,再加中段,1,用户想询问此商品是否可以再加购买中段或者其他商品。
56697889278,生活日杂,传熙越来越棒了！,0,该用户想表达的含义是：他觉得传熙的直播越来越出色了。
56697889278,生活日杂,感觉好好吃,1,这条弹幕表达了用户对直播内容中食品的好吃程度的认可和赞赏。
56697889278,生活日杂,家电什么时候返场,1,该用户想知道家电什么时候会再次上架销售。
56697889278,生活日杂,大气,0,该用户可能在赞扬或者讨论某件商品或者事物具有大气、豪华或者气派的特点。
56697889278,生活日杂,生吃吗,1,该用户想知道是否可以生吃某种食物。
56697889278,生活日杂,过瘾,0,该用户想表达的含义是他觉得这场直播非常刺激和有趣。
56697889278,生活日杂,鸡翅 生鸡翅,1,用户可能在表达对食物的喜爱或对食品购买的兴趣，想要购买鸡翅制作美味的食品。
56697889278,生活日杂,刻意的,0,用户可能在表达“刻意的”弹幕时想指出直播中有些内容或行为显得刻意炒作或刻意安排，让人感觉不够真实或自然。
56697889278,生活日杂,昨天银耳饰还上吗？,1,该用户想询问银耳饰是否会在今天的直播中再次上架。
56697889278,生活日杂,里面有调料吗,1,该用户可能在询问产品是否附带调料。
56697889278,生活日杂,看着挺新鲜的,1,该用户可能对直播中展示的产品感到新奇并且感兴趣。
56697889278,生活日杂,带调料吗,1,该用户可能在询问产品是否携带附带调味料。
56697889278,生活日杂,不喜欢生吃,0,该用户可能不喜欢生食，即生吃食物，可能更喜欢熟食或者烹饪食品的方式。
56697889278,生活日杂,送调料吗,1,在这个直播间里，用户可能是在询问主播是否会送上一些调料作为赠品或者购买附赠，表达出他对于购买商品的兴趣和期待。
56697889278,生活日杂,好吃,1,该用户很可能对直播中所介绍的食物感兴趣，想要尝试购买或品尝。
56697889278,生活日杂,白水苹果,0,该用户可能对白水苹果感兴趣并想了解更多相关信息。
56697889278,生活日杂,刺身，我喜欢现买现吃,0,该用户可能在表达他喜欢购买当下即可食用的食品。
56697889278,生活日杂,吃过，很好吃,1,这位用户很可能对产品的口味感到满意，给予了积极的评价。
56697889278,生活日杂,昨晚卖的云南菜籽油在橱窗里面有，需要的朋友去橱窗看看,0,该用户希望提醒其他用户，昨晚直播售卖的云南菜籽油还有库存，建议有兴趣的朋友去橱窗查看。
56697889278,生活日杂,有锅吗？,1,该用户可能在询问直播间是否有锅可以购买。
56697889278,生活日杂,云年玫瑰酒啥时候播,1,该用户在询问云年玫瑰酒的直播时间，表明他们对该产品有一定的关注和购买兴趣。
56697889278,生活日杂,有好用的炒菜锅吗,1,用户想知道直播间里是否有好用的炒菜锅。
56697889278,生活日杂,马油,1,用户可能在询问是否有马油这种产品在直播中展示或销售。
56697889278,生活日杂,熟吃没生吃好吃[呲牙],0,用户认为熟食比生吃更美味。
56697889278,生活日杂,小儿防晒霜,1,用户对“小儿防晒霜”表示了购买兴趣，可能在寻找适合儿童使用的防晒产品。
56697889278,生活日杂,与辉同行沐光而行一路光明！,0,该用户想表达的含义是希望与一位名叫辉的人一同前行并寻找光明之路。
56697889278,生活日杂,云南酒啥时候播,1,该用户想知道关于云南酒何时进行直播。
56697889278,生活日杂,有好用不粘锅的炒菜锅吗,1,用户对是否有好用的不粘锅感兴趣并且想要购买。
56697889278,生活日杂,发货到苏州几天到？,1,用户想知道在购买商品后，发货到苏州需要多长时间才能收到。
56697889278,生活日杂,能找好点的紫砂或陶瓷家用炖盅吗？谢谢！,1,用户在询问是否能找到好点的紫砂或陶瓷家用炖盅，显示出对此类产品的购买兴趣和需求。
56697889278,生活日杂,没有了,1,该用户可能在询问是否还有其他商品可供购买。
56697889278,生活日杂,全能高手,0,该用户可能在夸奖主播是一个在直播中表现出色的高手。
56697889278,生活日杂,马油,1,用户表达的意思是想了解关于马油的信息或购买相关产品。
56697889278,生活日杂,好吃吗,1,该用户可能对产品的口味或品质感兴趣，想要了解产品是否好吃。
56697889278,生活日杂,视频里面的北面衣服咋买的,1,该用户想了解如何购买视频中展示的北面衣服。
56697889278,生活日杂,这个有没有寄生虫啊,1,该用户可能在询问产品或菜品是否存在寄生虫问题，关注产品或食品的质量和安全性。
56697889278,生活日杂,前面有人说客服说有蘸料的,0,该用户想知道这个产品是否有配套的蘸料可以搭配使用。
56697889278,生活日杂,为啥广西拍不了,1,用户可能在询问为什么广西没有进行直播或者购买商品的相关问题，表达出对广西地区的关注和好奇。
56697889278,生活日杂,怎么吃？,1,用户可能在询问如何享用某种产品或食物，希望得到其他用户或主播的建议或分享。
56697889278,生活日杂,配什么调料,0,用户想知道这个食品或产品应该搭配什么样的调料一起食用。
56697889278,生活日杂,什么时间能发货呀？,0,用户想知道商品购买后的发货时间。
56697889278,生活日杂,非常好吃,1,用户可能在表达对某种食物或产品的好评，暗示着对产品的品质和口感很满意。
56697889278,生活日杂,看上去不错,1,该用户可能对直播间中展示的产品或内容感兴趣，对其感觉良好，有意向购买。
56697889278,生活日杂,辛苦了,0,该用户可能希望向主播表达感谢或鼓励的情感。
56697889278,生活日杂,傳熙同学，中午好,0,该用户想表达的含义是向主持人表示问候。
56697889278,生活日杂,hello,0,该用户可能在打招呼或者问候其他观众或主播。
56697889278,生活日杂,黄豆有吗？打豆浆用,1,用户想知道在直播中是否有黄豆，因为他想知道是否可以用来打豆浆。
56697889278,生活日杂,辅食机,1,用户可能对“辅食机”表示兴趣，想了解相关产品的功能、特点或价格等信息。
56697889278,生活日杂,什么时候去海南？上上沉香,1,该用户正在询问何时去海南旅行，并且提到了想买上上沉香的意愿。
56697889278,生活日杂,越来越好,0,该用户想表达的是：产品的品质正在不断提升。
56697889278,生活日杂,牛肉干有吗,1,该用户可能是在询问当前直播间是否有牛肉干可以购买。
56697889278,生活日杂,保温杯什么时候上,1,用户关心保温杯何时上架并购买，表现出对该产品的购买兴趣。
56697889278,生活日杂,看看我 看看我,0,用户可能在表达一种自信或者自豪的情绪，或者是在引起其他人的注意，希望别人关注到他或者她在直播间里的表现。
56697889278,生活日杂,云南行结束了吗,0,该用户可能在询问云南行活动是否已经结束了。
56697889278,生活日杂,男士保温杯什么时候有,1,该用户想知道男士保温杯何时可以购买。
56697889278,生活日杂,传熙棒棒哒,0,该用户想表达的含义是：我对你的产品很赞赏。
56697889278,生活日杂,中午吃的什么你们,0,该用户可能在询问其他观众他们中午吃了什么，以增进互动和交流。
56697889278,生活日杂,传熙帅,0,该用户想表达的含义是：“传熙帅”可能是在夸奖主持人传熙帅气。
56697889278,生活日杂,是虹鳟鱼吗,1,该用户在询问直播中销售的鱼是否是虹鳟鱼，暗示对产品的关注和购买兴趣。
56697889278,生活日杂,白吉馍保质期几天啊,1,这位用户想知道白吉馍的保质期是多久。
56697889278,生活日杂,马油,1,用户在询问是否有马油这种产品可供购买。
56697889278,生活日杂,鱼腩跟中段有啥区别,1,该用户想知道鱼腩和中段之间的区别是什么。
56697889278,生活日杂,乐途鞋上,1,该用户可能对购买乐途鞋感兴趣。
56697889278,生活日杂,干海带吗,1,这位用户可能对海带感兴趣，想了解是否有干海带的商品供应。
56697889278,生活日杂,客服怎么说送山葵和酱油,1,该用户想了解客服会怎么解释关于赠送山葵和酱油的事情。
56697889278,生活日杂,直接吃？,1,用户询问是否可以直接食用某一物品，可能表示用户对该物品感兴趣并想了解更多相关信息。
56697889278,生活日杂,与辉同行一路光明,0,该用户可能在期待与某位特殊的人一起前行，在未来的路上一起享受光明。
56697889278,生活日杂,得利斯的肉肠什么时候还会有呀？,1,该用户想知道得利斯的肉肠什么时候能够再次上架。
56697889278,生活日杂,产品问题请跟与辉同行的客服联系,0,用户想询问关于产品的问题，并希望得到客服的帮助解决。
56697889278,生活日杂,开袋即食可以吗亲？,1,用户可能在询问一种食品产品是否可以直接开袋即食。
56697889278,生活日杂,鲅鱼馅是开好价了吗,1,用户想知道鲅鱼馅这个商品是否已经降价了。
56697889278,生活日杂,先泡还是先蒸容易炖烂吗,1,该用户可能是在询问不同烹饪顺序对食材造成的影响，希望了解先泡还是先蒸会让食材更容易炖烂。
56697889278,生活日杂,上几种夏季男款鞋,1,用户对夏季男款鞋感兴趣，想了解有哪几种款式可供选择。
56697889278,生活日杂,今天会上橙子吗,1,用户可能在询问今天的直播中是否会介绍或展示橙子这种商品。
56697889278,生活日杂,焯水吗,1,用户想询问这个产品是否可以进行焯水处理。
56697889278,生活日杂,产品有问题请先找商家售后，如果商家解决达不到您满意。可以再找与辉同行客服！,0,用户想告知其他用户，如果在购买产品后遇到问题，可以先联系商家售后解决，如果商家无法满足需求，可以再找与辉同行客服寻求解决方案。
56697889278,生活日杂,可以放多久,1,该用户想知道这个商品可以放多久才会过期或者长时间保存吗。
56697889278,生活日杂,帅哥,0,该用户可能在直播间中看到了一个外表英俊的男性，因此发出了“帅哥”的弹幕。
56697889278,生活日杂,有没有蓝莓树苗,1,该用户可能对购买蓝莓树苗有兴趣并想了解是否在直播中有相关产品出售。
56697889278,生活日杂,中午好,0,该用户想表达的含义是：问候主播或其他观众。
56697889278,生活日杂,鲜花饼有吗,1,用户想知道直播间里是否有鲜花饼这种商品。
56697889278,生活日杂,好听好听,0,该用户可能在赞美或称赞主播或产品，表示对直播内容或产品很满意。
56697889278,生活日杂,传熙非常优秀,0,这个用户在赞赏产品的品质。
56697889278,生活日杂,上午好，棒棒哒,0,该用户想表达的含义是：欢迎早上来到，祝你们有一个棒棒的一天。
56697889278,生活日杂,里面有肉吗？素食者,1,这位用户想知道这个产品里是否包含肉类成分，因为他是素食者。
56697889278,生活日杂,蒲公英,1,"用户可能对""蒲公英""表达了购买兴趣或者好奇心。"
56697889278,生活日杂,没吃过,0,该用户可能在表达自己对某种食物或饮食体验的好奇和探索，或者是在表达对未曾尝试的事物的期待和兴趣。
56697889278,生活日杂,说的好详细,0,该用户想表达的含义是他对直播内容非常感兴趣并且认为主播讲解得很详细。
56697889278,生活日杂,中午好,0,该用户想表达的含义是在问候主播和其他观众，表达友好和礼貌。
56697889278,生活日杂,喜欢这个直播间,0,该用户对这个直播间产生了好感。
