live_id,species,content,label,background
achun1999,美容护肤,生日礼物,0,该用户可能在询问是否有适合作为生日礼物的商品推荐。
achun1999,美容护肤,还要控油乳和泥膜,1,该用户想表达自己除了之前提到的生日礼物外，还想购买控油乳和泥膜这两样商品。
achun1999,美容护肤,"此生Z大场,机制仅一次",0,用户想表达这次直播的优惠力度空前且限时，暗示自己有意抓住这次难得的机会购买。
achun1999,美容护肤,怎么用能不能说说,1,该用户想询问产品的具体使用方法或操作步骤。
achun1999,美容护肤,我要破产了,0,该用户想表达自己因直播间优惠力度大而忍不住想疯狂购物的冲动。
achun1999,美容护肤,泥膜啊,1,该用户是在询问或确认当前直播中提到的泥膜产品信息。
achun1999,美容护肤,怎么用啊,1,该用户想询问产品的具体使用方法。
achun1999,美容护肤,洗面奶,1,该用户可能是想询问或确认直播间是否有洗面奶产品，或表达对洗面奶的购买兴趣。
achun1999,美容护肤,敏感肌能用吗,1,该用户是在询问产品是否适合敏感肌肤使用，以确认是否满足自己的护肤需求。
achun1999,美容护肤,晚上使用后还涂抹霜之类的吗,1,该用户想询问晚间护肤步骤中是否需要在使用产品后额外涂抹面霜。
achun1999,美容护肤,什么时候上洗面奶?,1,该用户急切询问洗面奶产品的上架时间，表现出明确的购买意向和需求。
achun1999,美容护肤,在线等泥膜,1,该用户急切地询问泥膜产品何时上架或开售，表现出明确的购买意向。
achun1999,美容护肤,这是啥?,1,该用户可能在询问当前直播展示的产品名称或具体功能。
achun1999,美容护肤,讲讲防晒,1,该用户希望主播详细介绍防晒产品的功效、使用方法或适用场景。
achun1999,美容护肤,怎么用说说,1,该用户想询问产品的具体使用方法或操作步骤。
achun1999,美容护肤,送我手镯手镯.纯妈威武,1,该用户可能在以轻松调侃的方式表达对主播（“纯妈”）的喜爱和支持，同时暗示希望被抽中获赠手镯福利。
achun1999,美容护肤,上完用擦面霜吗,1,该用户想询问使用完当前推荐的产品后是否需要再涂抹面霜进行后续护肤。
achun1999,美容护肤,祛疤的有吗,1,该用户想询问直播间是否有祛疤类产品在售。
achun1999,美容护肤,怎么用?,1,该用户想询问产品的具体使用方法或操作步骤。
achun1999,美容护肤,洗发水,1,该用户可能在询问洗发水的相关信息或表达对洗发水产品的购买兴趣。
achun1999,美容护肤,已拍加急,0,该用户想表达的含义是：我已经下单并选择了加急配送服务。
achun1999,美容护肤,生日礼物,0,该用户可能在询问直播间是否有适合作为生日礼物的商品推荐。
achun1999,美容护肤,"下午好啊,我",0,该用户可能是在打招呼的同时暗示自己刚进入直播间，想了解当前正在讲解的产品或活动信息。
achun1999,美容护肤,用在哪一步,1,该用户是在询问主播介绍的产品具体使用在护肤流程中的哪个步骤。
achun1999,美容护肤,洗面奶开,1,该用户是在催促主播尽快介绍或上架洗面奶产品。
achun1999,美容护肤,用法呢,1,该用户想询问产品的具体使用方法或步骤。
achun1999,美容护肤,上面膜,1,该用户想表达的含义是：催促主播尽快展示或介绍面膜产品。
achun1999,美容护肤,没有了,1,该用户想表达的含义是：商品已经售罄或错过了购买机会。
achun1999,美容护肤,洗面奶,1,该用户可能是在询问直播间是否会上架或介绍洗面奶产品，或是想了解当前正在讲解的洗面奶相关信息。
achun1999,美容护肤,黑鼻头用哪个,1,该用户是在询问直播间推荐的产品中哪一款适合解决黑头问题。
achun1999,美容护肤,有熬夜用的东西吗,1,该用户可能在询问直播间是否有适合夜间使用或提神醒脑的产品。
achun1999,美容护肤,这个是以前的小蓝瓶对吧?,1,该用户是在确认直播中展示的产品是否为之前熟悉的某个被称为“小蓝瓶”的商品。
achun1999,美容护肤,蛋黄油面霜,1,该用户可能是在询问或确认直播间正在介绍的蛋黄油面霜产品的相关信息，表达了对这款面霜的兴趣或购买意向。
achun1999,美容护肤,开洗面奶,1,该用户是在催促主播尽快上架或详细介绍洗面奶这款产品。
achun1999,美容护肤,用在哪个步骤,1,该用户想询问当前介绍的产品在护肤或使用流程中的具体使用顺序或步骤。
achun1999,美容护肤,有男孩子么啊啊啊啊啊生日礼物,1,该用户可能在询问直播间是否有适合送给男生的生日礼物推荐。
achun1999,美容护肤,生日礼物,0,该用户可能在询问直播间是否有适合作为生日礼物的产品推荐。
achun1999,美容护肤,"全部产品都买了,使用顺序说一下呗",1,该用户想表达的是对产品的高度认可和购买意愿，同时希望了解详细的使用步骤以便正确体验全套产品。
achun1999,美容护肤,生日礼物生日礼物,0,该用户可能在询问或暗示主播推荐适合作为生日礼物的产品。
achun1999,美容护肤,生日礼物生日礼物生日礼物,0,该用户可能在急切地询问或提醒主播推荐适合作为生日礼物的产品。
achun1999,美容护肤,机制仅此一次,0,该用户想表达的含义是：这次促销的优惠机制是限时独有的，以后不会再有了。
achun1999,美容护肤,精油皂,1,该用户可能在询问直播间是否有精油皂产品，或是想了解关于精油皂的使用方法和功效。
achun1999,美容护肤,面膜面膜面膜面膜,1,该用户急切地询问或催促主播介绍面膜产品的相关信息或上架链接。
achun1999,美容护肤,抢到了,0,该用户想表达的含义是：成功下单购买了心仪的商品。
achun1999,美容护肤,有没有防脱或者治疗脱发的啊,1,该用户是在询问直播间是否有针对脱发问题的产品或解决方案，表现出对相关商品的潜在购买需求。
achun1999,美容护肤,下一个品,0,该用户是在催促主播尽快介绍或上架下一款产品。
achun1999,美容护肤,玫瑰次抛啥时候啊,1,该用户是在询问玫瑰次抛产品（可能是精华或护肤品）的上架或讲解时间，表现出对该产品的兴趣和购买意向。
achun1999,美容护肤,好用吗,1,该用户想询问当前直播展示的产品实际使用效果如何，以评估是否值得购买。
achun1999,美容护肤,这么好,0,该用户想表达的含义是：对当前直播推荐的产品感到非常满意或认可。
achun1999,美容护肤,洗面用的吗,1,该用户是在询问当前直播展示的产品是否属于洁面类护肤品。
achun1999,美容护肤,冰莲面膜,1,该用户可能是在询问或催促主播介绍或上架“冰莲面膜”这款产品。
achun1999,美容护肤,我要再中奖,0,该用户希望再次获得直播间的抽奖或福利机会。
achun1999,美容护肤,有这么好吗,0,该用户对产品效果的真实性存疑，想确认宣传的优越性是否属实。
achun1999,美容护肤,精华精华[色],1,该用户想表达的含义是：对精华产品表现出强烈的兴趣和喜爱。
achun1999,美容护肤,黑玫瑰精油今天有吗,1,该用户是在询问直播间是否会上架黑玫瑰精油产品，表现出对该商品的购买兴趣和需求。
achun1999,美容护肤,洗发水,1,该用户可能是在询问直播间是否有洗发水产品，或对当前展示的洗发水产品感兴趣。
achun1999,美容护肤,生日礼物生日礼物,0,该用户可能在询问或暗示主播推荐适合作为生日礼物的产品。
achun1999,美容护肤,胶原刀胶原刀胶原刀生日礼物,1,该用户想表达的含义是：想购买胶原刀作为生日礼物。
achun1999,美容护肤,主播积分有啥用,0,该用户是在询问主播提到的积分具体能兑换什么福利或商品。
achun1999,美容护肤,黑玫瑰,1,该用户是在询问或确认直播间是否正在介绍或即将推出黑玫瑰系列的产品。
achun1999,美容护肤,蛋黄霜,1,该用户可能在询问或催促主播介绍或上架名为“蛋黄霜”的产品。
achun1999,美容护肤,蛋黄油面霜,1,该用户是在询问或提及直播间正在讨论的“蛋黄油面霜”产品，可能对其功效或购买方式感兴趣。
achun1999,美容护肤,洗面奶洗面奶洗面奶洗面奶洗面奶洗面奶洗面奶洗面奶洗面奶洗面奶洗面奶洗面奶洗面奶洗面奶洗面奶洗面奶洗面,1,该用户可能是在急切询问或催促主播介绍洗面奶产品，或是通过刷屏表达对洗面奶的强烈兴趣和购买意愿。
achun1999,美容护肤,"@小虫子2西藏,部分偏远地区可以联系商家客服哦",0,该用户是在提醒其他观众，如果身处偏远地区（如西藏）想购买商品，可以主动联系客服确认是否支持配送。
achun1999,美容护肤,有试用吗,1,该用户想询问产品是否提供试用装或试用服务，以确认购买前的体验机会。
achun1999,美容护肤,心好痛,0,该用户可能因错过心仪商品或价格超出预期而感到遗憾和失落。
achun1999,美容护肤,今天有护发精油吗,1,该用户是在询问直播间是否会上架护发精油产品，表现出明确的购买意向或对商品的兴趣。
achun1999,美容护肤,清洁泥膜,1,该用户可能在询问直播间是否有清洁泥膜这款产品，或是想了解该产品的使用效果和特点。
achun1999,美容护肤,蛋黄油,1,该用户可能是想询问或确认直播间是否有蛋黄油相关的产品在售或推荐。
achun1999,美容护肤,玉清膏无敌,1,该用户想表达的含义是：这款玉清膏的效果非常出色，让人十分满意。
achun1999,美容护肤,洗发水,1,该用户可能是想询问或确认直播间是否有洗发水产品在售。
achun1999,美容护肤,洗发露是送的吗,1,该用户可能在询问洗发露是否为赠品或促销活动的一部分。
achun1999,美容护肤,生日礼物,0,该用户可能在询问直播间是否有适合作为生日礼物的推荐商品。
achun1999,美容护肤,面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜,1,该用户可能是在强烈表达对面膜产品的兴趣或需求，或是通过刷屏方式希望引起主播对面膜产品的注意和介绍。
achun1999,美容护肤,阿纯能不能和阿秀联合起来,0,该用户希望两位主播（阿纯和阿秀）能进行联动合作或共同推荐产品。
achun1999,美容护肤,真的太好用了,1,该用户想表达的是对当前直播中提到的某款产品（可能是蛋黄油面霜、玉清膏或洗发水等）使用效果的高度认可和强烈推荐。
achun1999,美容护肤,沐浴露,1,该用户可能在询问或关注直播间正在介绍的沐浴露产品，表达对这款商品的兴趣或希望了解其详情。
achun1999,美容护肤,"蛋黄霜上吧,要上班了[捂脸]",1,该用户是在催促主播尽快介绍或上架蛋黄霜产品，并幽默地表示自己因赶时间上班而焦急。
achun1999,美容护肤,果酸干啥用的,1,该用户想询问果酸产品的具体功效或用途。
achun1999,美容护肤,都是大人用的吗,1,该用户可能是在询问直播展示的产品是否全部针对成人群体，暗示自己或目标受众可能有儿童或青少年需求未被覆盖。
achun1999,美容护肤,可以用多久,1,该用户可能在询问产品的使用寿命或续航时间，隐含对产品耐用性的关注和潜在的购买考量。
achun1999,美容护肤,蛋黄霜蛋黄霜,1,该用户可能在催促主播尽快介绍或上架蛋黄霜产品，表达出较强的购买意愿或对该产品的急切需求。
achun1999,美容护肤,下午好,0,该用户可能是在打招呼的同时暗示自己刚进入直播间，想了解当前正在介绍或促销的产品信息。
achun1999,美容护肤,面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜面膜,1,该用户想表达的含义是：强烈要求主播介绍或上架面膜产品。
achun1999,美容护肤,泥膜来了没,1,该用户是在询问直播间是否已经开始售卖或展示清洁泥膜产品。
achun1999,美容护肤,蛋黄霜,1,该用户可能在催促主播尽快介绍或上架“蛋黄霜”这款产品，表现出对该商品的购买兴趣和急切心情。
